,pet_id,primary_breed,mixed_breed,age,gender,size,shelter_name,shelter_id,zip_code,num_photos,pet_location,health,adoption_fee,adoption_fee2
174,72376676,Labrador Retriever,True,Young,Female,Medium,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
175,72376694,Mixed Breed,False,Young,Female,Large,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",Spayed / neutered.,,
176,72376677,Mixed Breed,False,Young,Female,Medium,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
177,72376690,Pit Bull Terrier,True,Young,Female,Large,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",Spayed / neutered.,,
178,72376695,Pit Bull Terrier,True,Young,Male,Large,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
179,72376687,Mixed Breed,False,Young,Male,Medium,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
180,72376683,Mixed Breed,False,Adult,Male,Large,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
181,72376691,Mixed Breed,False,Baby,Female,Small,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
182,72376681,Rottweiler,False,Adult,Female,Large,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
183,72376675,Pit Bull Terrier,True,Young,Female,Medium,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
184,72376688,Rottweiler,False,Young,Female,Large,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
185,72376678,Mixed Breed,False,Young,Male,Medium,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",Spayed / neutered.,,
186,72376684,Pit Bull Terrier,True,Adult,Male,Large,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
187,72376686,Mixed Breed,False,Adult,Male,Large,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
188,72376674,German Shepherd Dog,False,Young,Female,Large,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
189,72299339,Labrador Retriever,True,Young,Male,Medium,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",Spayed / neutered.,,
190,72299338,Mixed Breed,False,Baby,Male,Small,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",Spayed / neutered.,,
191,72299341,Mixed Breed,False,Baby,Male,Small,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
192,72299342,Pit Bull Terrier,True,Adult,Female,Large,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
193,72299343,Labrador Retriever,True,Young,Male,Medium,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",Spayed / neutered.,,
194,72299337,Mixed Breed,False,Young,Female,Medium,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",Spayed / neutered.,,
195,72236431,Australian Cattle Dog / Blue Heeler,False,Young,Male,Medium,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",Spayed / neutered.,,
196,72236429,Pit Bull Terrier,True,Adult,Female,Large,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",Spayed / neutered.,,
197,72175323,Mixed Breed,False,Young,Male,Medium,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
198,72175325,Pit Bull Terrier,False,Young,Male,Large,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
199,72145543,Mixed Breed,False,Young,Female,Medium,Macon Bibb County Animal Welfare,GA99,31216,1,"Macon, GA",,,
200,71589689,Hound,True,Young,Male,Medium,Joy's Promise Canine Rescue,GA1066,30233,8,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
201,71391914,Australian Cattle Dog / Blue Heeler,True,Young,Female,Medium,Joy's Promise Canine Rescue,GA1066,30233,6,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
202,72017135,Black Labrador Retriever,False,Young,Male,Medium,City of Sparta,GA1085,31087,1,"Sparta, GA",,,
203,72017131,Black Labrador Retriever,False,Young,Male,Medium,City of Sparta,GA1085,31087,1,"Sparta, GA",,,
204,72017125,Black Mouth Cur,False,Adult,Male,Medium,City of Sparta,GA1085,31087,1,"Sparta, GA",,,
205,72017120,Pit Bull Terrier,False,Young,Female,Medium,City of Sparta,GA1085,31087,1,"Sparta, GA",,,
206,71568605,Black Labrador Retriever,False,Young,Male,Medium,City of Sparta,GA1085,31087,4,"Sparta, GA",Vaccinations up to date.,75,75.0
207,71568571,Mountain Cur,False,Adult,Female,Medium,City of Sparta,GA1085,31087,4,"Sparta, GA","Vaccinations up to date, spayed / neutered.",125,125.0
208,70475241,German Shepherd Dog,True,Adult,Male,Large,"Hancock Animal Friends, Inc.",GA1030,31087,4,"Sparta, GA","Vaccinations up to date, spayed / neutered.",150,150.0
209,70475162,Pit Bull Terrier,True,Adult,Male,Large,"Hancock Animal Friends, Inc.",GA1030,31087,3,"Sparta, GA","Vaccinations up to date, spayed / neutered.",150,150.0
210,70475079,Black Labrador Retriever,True,Baby,Male,Medium,"Hancock Animal Friends, Inc.",GA1030,31087,4,"Sparta, GA","Vaccinations up to date, spayed / neutered.",150,150.0
211,70475041,Labrador Retriever,True,Baby,Male,Medium,"Hancock Animal Friends, Inc.",GA1030,31087,4,"Sparta, GA","Vaccinations up to date, spayed / neutered.",150,150.0
212,70474982,Black Labrador Retriever,True,Baby,Female,Medium,"Hancock Animal Friends, Inc.",GA1030,31087,3,"Sparta, GA","Vaccinations up to date, spayed / neutered.",150,150.0
213,70241892,Black Labrador Retriever,False,Young,Male,Medium,City of Sparta,GA1085,31087,2,"Sparta, GA",,75,75.0
214,70241840,Pit Bull Terrier,False,Adult,Female,Medium,City of Sparta,GA1085,31087,3,"Sparta, GA","Vaccinations up to date, spayed / neutered.",25,25.0
215,70241815,Pit Bull Terrier,True,Adult,Male,Medium,City of Sparta,GA1085,31087,4,"Sparta, GA","Vaccinations up to date, spayed / neutered.",125,125.0
216,70241728,Black Labrador Retriever,True,Young,Female,Medium,City of Sparta,GA1085,31087,5,"Sparta, GA","Vaccinations up to date, spayed / neutered.",125,125.0
217,70235068,Plott Hound,False,Adult,Female,Medium,City of Sparta,GA1085,31087,4,"Sparta, GA","Vaccinations up to date, spayed / neutered.",125,125.0
218,70217727,Pit Bull Terrier,False,Adult,Female,Medium,City of Sparta,GA1085,31087,5,"Sparta, GA","Vaccinations up to date, spayed / neutered.",25,25.0
219,70217568,Mountain Cur,False,Young,Female,Medium,City of Sparta,GA1085,31087,6,"Sparta, GA","Vaccinations up to date, spayed / neutered.",125,125.0
220,73726106,American Bully,True,Baby,Male,Medium,Southern Crescent Canine Rescue,GA744,30257,3,"Milner, GA","Vaccinations up to date, spayed / neutered.",,
221,73726066,Labrador Retriever,True,Adult,Male,Medium,Southern Crescent Canine Rescue,GA744,30257,3,"Milner, GA","Vaccinations up to date, spayed / neutered.",,
222,73726029,Black Labrador Retriever,True,Adult,Female,Medium,Southern Crescent Canine Rescue,GA744,30257,1,"Milner, GA","Vaccinations up to date, spayed / neutered.",,
223,73655138,Hound,True,Young,Male,Medium,Southern Crescent Canine Rescue,GA744,30257,3,"Milner, GA","Vaccinations up to date, spayed / neutered.",,
224,73655123,Mixed Breed,False,Adult,Female,Medium,Southern Crescent Canine Rescue,GA744,30257,3,"Milner, GA","Vaccinations up to date, spayed / neutered.",,
225,73655051,Hound,True,Young,Female,Medium,Southern Crescent Canine Rescue,GA744,30257,3,"Milner, GA","Vaccinations up to date, spayed / neutered.",,
226,73655037,Hound,True,Young,Female,Medium,Southern Crescent Canine Rescue,GA744,30257,2,"Milner, GA","Vaccinations up to date, spayed / neutered.",,
227,73325882,Chihuahua,True,Young,Female,Small,Southern Crescent Canine Rescue,GA744,30257,2,"Milner, GA","Vaccinations up to date, spayed / neutered.",199,200.0
228,73325825,Chihuahua,True,Young,Female,Small,Southern Crescent Canine Rescue,GA744,30257,2,"Milner, GA","Vaccinations up to date, spayed / neutered.",200,200.0
229,70614316,Boxer,True,Young,Female,Large,Southern Crescent Canine Rescue,GA744,30257,3,"Milner, GA","Vaccinations up to date, spayed / neutered.",90,90.0
230,73610111,Pug,True,Adult,Male,Small,Oconee Regional Humane Society,GA70,30642,3,"Greensboro, GA",,,
231,73610112,Mixed Breed,False,Adult,Female,Medium,Oconee Regional Humane Society,GA70,30642,3,"Greensboro, GA",,,
232,73514287,Mixed Breed,False,Adult,Female,Large,Oconee Regional Humane Society,GA70,30642,3,"Greensboro, GA",Spayed / neutered.,,
233,73060546,Mixed Breed,False,Baby,Female,Medium,Oconee Regional Humane Society,GA70,30642,3,"Greensboro, GA",Spayed / neutered.,,
234,73006919,Boston Terrier,True,Adult,Female,Medium,Oconee Regional Humane Society,GA70,30642,3,"Greensboro, GA",Spayed / neutered.,,
235,73006916,Mixed Breed,False,Young,Female,Large,Oconee Regional Humane Society,GA70,30642,3,"Greensboro, GA",Spayed / neutered.,,
236,73743793,Dachshund,True,Adult,Male,Small,Jasper County Humane Society,GA186,30056,2,"Newborn, GA",,,
237,73743376,Yellow Labrador Retriever,True,Young,Female,Medium,Jasper County Humane Society,GA186,30056,4,"Newborn, GA",,,
238,73743048,Black Labrador Retriever,True,Baby,Female,Medium,Jasper County Humane Society,GA186,30056,4,"Newborn, GA",,,
239,73742843,Chocolate Labrador Retriever,True,Baby,Female,Medium,Jasper County Humane Society,GA186,30056,2,"Newborn, GA",,,
240,73717109,Mixed Breed,False,Baby,Male,Small,Butts County Humane Society aka Butts Mutts,GA1020,30233,3,"Jackson, GA",,,
241,73717110,Mixed Breed,False,Baby,Female,Small,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,"Jackson, GA",,,
242,73714951,German Shepherd Dog,False,Adult,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,"Jackson, GA",,,
243,73702724,Mixed Breed,False,Baby,Male,Small,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,"Jackson, GA",,,
244,73690406,Cocker Spaniel,False,Young,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,2,"Jackson, GA",Vaccinations up to date.,,
245,73634423,Labrador Retriever,True,Baby,Male,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,0,"Jackson, GA",,,
246,73634421,Labrador Retriever,True,Baby,Male,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,"Jackson, GA",,,
247,73632993,Mixed Breed,True,Adult,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,"Jackson, GA",,,
248,73632994,Labrador Retriever,True,Baby,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,"Jackson, GA",,,
249,73538902,Shepherd,True,Baby,Male,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,"Jackson, GA",,,
250,73538901,Shepherd,True,Baby,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,"Jackson, GA",,,
251,73538918,Hound,True,Adult,Male,Large,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
252,73538920,Shepherd,True,Baby,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,"Jackson, GA",,,
253,73538910,Shepherd,False,Baby,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,"Jackson, GA",,,
254,73538909,Labrador Retriever,True,Young,Female,Small,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
255,73538895,Boxer,True,Young,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
256,73538927,Great Dane,False,Young,Female,Large,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
257,73538914,Mixed Breed,False,Young,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,"Jackson, GA",,,
258,73538905,Boxer,True,Adult,Male,Large,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,"Jackson, GA",,,
259,73538917,Great Pyrenees,True,Adult,Male,Large,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,"Jackson, GA",,,
260,73538894,Shepherd,False,Baby,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,"Jackson, GA",,,
261,73538892,Great Pyrenees,True,Young,Male,Large,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,"Jackson, GA",,,
262,73538900,Labrador Retriever,True,Adult,Male,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
263,73538926,Labrador Retriever,True,Baby,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,"Jackson, GA",,,
264,73538899,Mixed Breed,True,Baby,Female,Large,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,"Jackson, GA",,,
265,73538925,Dutch Shepherd,True,Young,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
266,73538919,Hound,True,Senior,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
267,73538928,Labrador Retriever,True,Adult,Male,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,"Jackson, GA",,,
268,73538906,Labrador Retriever,False,Adult,Male,Large,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
269,73538898,Patterdale Terrier / Fell Terrier,False,Baby,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,"Jackson, GA","Vaccinations up to date, spayed / neutered.",250,250.0
270,73538932,Terrier,True,Adult,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,3,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
271,73538929,Boxer,True,Young,Male,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
272,73538903,Jack Russell Terrier,True,Baby,Female,Small,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,"Jackson, GA",Vaccinations up to date.,,
273,73538886,Great Dane,False,Adult,Female,Large,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
274,73538891,Mixed Breed,False,Baby,Male,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,"Jackson, GA",,,
275,73538889,Shepherd,True,Baby,Female,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,"Jackson, GA",,,
276,73538888,Chesapeake Bay Retriever,True,Adult,Male,Medium,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,"Jackson, GA","Vaccinations up to date, spayed / neutered.",,
277,73438121,Mixed Breed,True,Baby,Male,Medium,Joy's Promise Canine Rescue,GA1066,30233,2,"Jackson, GA",Vaccinations up to date.,,
278,73438109,Mixed Breed,True,Baby,Male,Medium,Joy's Promise Canine Rescue,GA1066,30233,5,"Jackson, GA",Vaccinations up to date.,,
279,73438032,Mixed Breed,True,Baby,Male,Medium,Joy's Promise Canine Rescue,GA1066,30233,3,"Jackson, GA",Vaccinations up to date.,,
280,73741779,American Staffordshire Terrier,True,Adult,Female,Medium,Jasper County Humane Society,GA186,30056,2,"Newborn, GA",Vaccinations up to date.,,
281,73741465,Bavarian Mountain Hound,False,Senior,Male,Large,Jasper County Humane Society,GA186,30056,4,"Newborn, GA",Vaccinations up to date.,50,50.0
282,73737496,Chiweenie,True,Baby,Male,Small,Jasper County Humane Society,GA186,30056,1,"Newborn, GA",,,
283,73737460,Chiweenie,True,Baby,Male,Small,Jasper County Humane Society,GA186,30056,1,"Newborn, GA",,,
284,73737421,Chiweenie,True,Baby,Female,Small,Jasper County Humane Society,GA186,30056,1,"Newborn, GA",,,
285,73595812,Feist,True,Baby,Male,Small,Jasper County Humane Society,GA186,30056,1,"Newborn, GA",,,
286,73595753,Yellow Labrador Retriever,True,Baby,Female,Medium,Jasper County Humane Society,GA186,30056,1,"Newborn, GA",,,
287,73548897,Feist,True,Young,Female,Small,Jasper County Humane Society,GA186,30056,3,"Newborn, GA",,,
288,73546001,Staffordshire Bull Terrier,True,Young,Male,Medium,Jasper County Humane Society,GA186,30056,5,"Newborn, GA",,,
289,73477916,Plott Hound,True,Baby,Male,Medium,Jasper County Humane Society,GA186,30056,5,"Newborn, GA",Vaccinations up to date.,99,100.0
290,73244691,Boston Terrier,True,Adult,Female,Medium,Jasper County Humane Society,GA186,30056,6,"Newborn, GA",,,
291,73039985,Pit Bull Terrier,False,Young,Female,Medium,Jasper County Humane Society,GA186,30056,6,"Newborn, GA",,99,100.0
292,72944729,American Staffordshire Terrier,True,Adult,Male,Medium,Jasper County Humane Society,GA186,30056,5,"Newborn, GA","Vaccinations up to date, spayed / neutered.",50,50.0
293,72943337,American Staffordshire Terrier,True,Adult,Male,Large,Jasper County Humane Society,GA186,30056,6,"Newborn, GA",Vaccinations up to date.,50,50.0
294,72943243,American Staffordshire Terrier,True,Adult,Male,Medium,Jasper County Humane Society,GA186,30056,5,"Newborn, GA",Vaccinations up to date.,50,50.0
295,72941748,Pit Bull Terrier,True,Adult,Female,Medium,Jasper County Humane Society,GA186,30056,6,"Newborn, GA",Vaccinations up to date.,50,50.0
296,72923005,Plott Hound,True,Young,Male,Medium,Jasper County Humane Society,GA186,30056,5,"Newborn, GA",,,
297,72922860,Beagle,True,Adult,Female,Medium,Jasper County Humane Society,GA186,30056,6,"Newborn, GA","Vaccinations up to date, spayed / neutered.",50,50.0
298,72920194,Staffordshire Bull Terrier,True,Adult,Female,Medium,Jasper County Humane Society,GA186,30056,6,"Newborn, GA","Vaccinations up to date, spayed / neutered.",50,50.0
299,72637797,Great Dane,True,Young,Male,Large,Jasper County Humane Society,GA186,30056,6,"Newborn, GA","Vaccinations up to date, spayed / neutered.",49,50.0
300,72637769,Labrador Retriever,True,Young,Male,Large,Jasper County Humane Society,GA186,30056,6,"Newborn, GA","Vaccinations up to date, spayed / neutered.",50,50.0
301,72617203,Pit Bull Terrier,False,Young,Male,Large,Jasper County Humane Society,GA186,30056,6,"Newborn, GA","Vaccinations up to date, spayed / neutered.",50,50.0
302,72617044,English Pointer,True,Young,Male,Medium,Jasper County Humane Society,GA186,30056,8,"Newborn, GA","Vaccinations up to date, spayed / neutered.",50,50.0
303,72617192,Pit Bull Terrier,False,Young,Male,Large,Jasper County Humane Society,GA186,30056,6,"Newborn, GA","Vaccinations up to date, spayed / neutered.",99,100.0
304,72605051,Australian Shepherd,False,Senior,Male,Large,Jasper County Humane Society,GA186,30056,5,"Newborn, GA","Vaccinations up to date, spayed / neutered, special needs.",99,100.0
305,72403742,Hound,True,Adult,Male,Medium,Jasper County Humane Society,GA186,30056,6,"Newborn, GA","Vaccinations up to date, spayed / neutered.",50,50.0
306,71924145,Hound,True,Young,Female,Medium,Jasper County Humane Society,GA186,30056,7,"Newborn, GA","Vaccinations up to date, spayed / neutered.",50,50.0
307,71885787,Catahoula Leopard Dog,True,Young,Male,Large,Jasper County Humane Society,GA186,30056,6,"Newborn, GA","Vaccinations up to date, spayed / neutered.",50,50.0
