pet_id,pet_name,primary_breed,secondary_breed,mixed_breed,age,gender,size,primary_colour,secondary_colour,coat_length,shelter_name,shelter_id,zip_code,num_photos,children,cats,other_dogs,other_animals,fee_waived,pet_location,characteristics,house_trained,health
65579776,Charlie,Chihuahua,,True,Adult,Male,Small,Apricot / Beige,,Short,TLC Pet Rescue,GA827,30281,2,True,,True,,False,"Stockbridge, GA","Friendly, Affectionate, Gentle, Quiet, Couch potato, Smart",Yes,"Vaccinations up to date, spayed / neutered, special needs."
65037948,Rosie ,Pointer,Australian Cattle Dog / Blue Heeler,True,Adult,Female,Medium,Apricot / Beige,Golden,Short,TLC Pet Rescue,GA827,30281,3,True,,True,,False,"Stockbridge, GA","Friendly, Playful, Smart",Yes,"Vaccinations up to date, spayed / neutered."
59494348,Charlotte,American Staffordshire Terrier,,True,Adult,Female,Medium,Black,,Short,TLC Pet Rescue,GA827,30281,4,True,False,True,,False,"Stockbridge, GA","Friendly, Playful, Smart, Curious, Athletic",Yes,"Vaccinations up to date, spayed / neutered."
59295378,Buddy,Beagle,,True,Adult,Male,Medium,Brown / Chocolate,,Short,TLC Pet Rescue,GA827,30281,5,True,False,False,,False,"Stockbridge, GA","Friendly, Loyal, Playful, Smart, Quiet",Yes,"Vaccinations up to date, spayed / neutered."
54077000,Lena ,American Staffordshire Terrier,,True,Adult,Female,Large,Gray / Blue / Silver,,Short,TLC Pet Rescue,GA827,30281,3,,False,False,,False,"Stockbridge, GA","Playful, Smart, Protective, Curious",Yes,"Vaccinations up to date, spayed / neutered."
50507132,Luther,American Staffordshire Terrier,,False,Adult,Male,Large,Gray / Blue / Silver,,Short,TLC Pet Rescue,GA827,30281,5,True,,True,,False,"Stockbridge, GA",", Friendly, Affectionate",Yes,"Vaccinations up to date, spayed / neutered, special needs."
73641624,Daisy,Mixed Breed,,True,Adult,Female,Medium,Brown / Chocolate,,Short,Oconee County Animal Services Shelter,GA959,30621,6,,True,True,,False,"Bishop, GA","Affectionate, Friendly",N/A,"Vaccinations up to date, spayed / neutered."
73641584,Channing,Pit Bull Terrier,,False,Adult,Male,Large,Gray / Blue / Silver,White / Cream,Short,Oconee County Animal Services Shelter,GA959,30621,6,,False,,,False,"Bishop, GA","Friendly, Playful, Affectionate",N/A,"Vaccinations up to date, spayed / neutered."
73641570,Bridgette,Mixed Breed,,True,Adult,Female,Medium,Brindle,White / Cream,Short,Oconee County Animal Services Shelter,GA959,30621,6,True,True,True,,False,"Bishop, GA","Affectionate, Friendly, Playful",N/A,"Vaccinations up to date, spayed / neutered."
73269082,Dutchess,Pit Bull Terrier,,False,Adult,Female,Medium,Black,White / Cream,Short,Oconee County Animal Services Shelter,GA959,30621,6,,,,,False,"Bishop, GA","Affectionate, Friendly, Playful",N/A,"Vaccinations up to date, spayed / neutered."
73260847,Cove,Mixed Breed,,True,Adult,Male,Small,Brown / Chocolate,Yellow / Tan / Blond / Fawn,Short,Oconee County Animal Services Shelter,GA959,30621,6,,,,,False,"Bishop, GA","Affectionate, Friendly",N/A,"Vaccinations up to date, spayed / neutered."
73251039,Kevin,Pit Bull Terrier,,True,Adult,Male,Large,Apricot / Beige,White / Cream,Short,Oconee County Animal Services Shelter,GA959,30621,6,,,,,False,"Bishop, GA","Affectionate, Friendly",N/A,"Vaccinations up to date, spayed / neutered."
73060011,Oak,Pointer,,True,Adult,Male,Medium,White / Cream,Black,Short,Oconee County Animal Services Shelter,GA959,30621,6,,,True,,False,"Bishop, GA","Affectionate, Friendly, Playful",N/A,"Vaccinations up to date, spayed / neutered."
72858156,Lou Lou,Pit Bull Terrier,,True,Adult,Female,Medium,Yellow / Tan / Blond / Fawn,Black,Short,Oconee County Animal Services Shelter,GA959,30621,6,,True,True,,False,"Bishop, GA","Affectionate, Friendly, Playful",N/A,"Vaccinations up to date, spayed / neutered."
72850202,Jay,Mixed Breed,,False,Baby,Male,Medium,,,,Oconee County Animal Services Shelter,GA959,30621,6,,,,,False,"Bishop, GA","Affectionate, Friendly",N/A,N/A
72794421,Bella,Anatolian Shepherd,,False,Young,Female,Large,,,Short,Oconee County Animal Services Shelter,GA959,30621,6,,True,True,,False,"Bishop, GA","Affectionate, Friendly, Smart, Protective",N/A,"Vaccinations up to date, spayed / neutered."
72551425,Bonnie,Corgi,,False,Adult,Female,Medium,Red / Chestnut / Orange,White / Cream,Long,Oconee County Animal Services Shelter,GA959,30621,4,True,,,,False,"Bishop, GA","Affectionate, Friendly",N/A,"Vaccinations up to date, spayed / neutered."
72213693,Jade,Pit Bull Terrier,,False,Adult,Female,Medium,White / Cream,Yellow / Tan / Blond / Fawn,Short,Oconee County Animal Services Shelter,GA959,30621,6,True,,True,,False,"Bishop, GA","Affectionate, Friendly, Loves",Yes,"Vaccinations up to date, spayed / neutered."
73122473,Ollie,Jack Russell Terrier,,False,Young,Male,Small,Bicolor,,Medium,GA Jack Russell Rescue,GA144,30012,4,,,True,,False,"Conyers, GA","Affectionate, Athletic, Curious, Friendly, Playful",N/A,"Vaccinations up to date, spayed / neutered."
71821884,Sparrow,Chihuahua,Jack Russell Terrier,True,Baby,Female,Small,Brown / Chocolate,,Short,GA Jack Russell Rescue,GA144,30012,5,,True,True,,False,"Conyers, GA","Friendly, Affectionate, Playful, Curious, Funny, Athletic, Loves Kisses",N/A,Vaccinations up to date.
71490258,Wren,Rat Terrier,,True,Young,Female,Small,"Tricolor (Brown, Black, & White)",,Short,GA Jack Russell Rescue,GA144,30012,4,,True,,,False,"Conyers, GA","Athletic, Smart, Playful, Brave, Affectionate",N/A,"Vaccinations up to date, spayed / neutered."
69739992,Rowdy,Jack Russell Terrier,,False,Young,Male,Small,Apricot / Beige,White / Cream,Medium,GA Jack Russell Rescue,GA144,30012,4,,False,True,,False,"Conyers, GA","Friendly, Playful, Curious, Athletic, Affectionate",N/A,"Vaccinations up to date, spayed / neutered."
73028732,Diamond,Labrador Retriever,Pit Bull Terrier,True,Young,Female,Medium,Bicolor,White / Cream,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Smart, Affectionate, Loyal, Curious, Brave",Yes,"Vaccinations up to date, spayed / neutered."
73028726,Emma,Pit Bull Terrier,,True,Young,Female,Large,White / Cream,Red / Chestnut / Orange,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Playful, Protective, Friendly, Curious, Funny",Yes,"Vaccinations up to date, spayed / neutered."
73028721,Luna,German Shepherd Dog,,False,Baby,Female,Medium,Black,White / Cream,Medium,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Affectionate, Friendly, Curious, Loyal, Loves, Smart",N/A,"Vaccinations up to date, spayed / neutered."
73028712,Stella,German Shepherd Dog,,False,Baby,Female,Medium,Brown / Chocolate,White / Cream,Medium,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Affectionate, Gentle, Loves, Loyal, Playful, Friendly",N/A,"Vaccinations up to date, spayed / neutered."
73028691,Axel,Pit Bull Terrier,,False,Young,Male,Medium,Gray / Blue / Silver,White / Cream,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Athletic, Independent, Curious, Friendly, Playful",Yes,"Vaccinations up to date, spayed / neutered."
73028674,Buck,Pit Bull Terrier,,True,Adult,Male,Large,Brindle,White / Cream,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Couch, Loves, Loyal, Friendly, Gentle",Yes,"Vaccinations up to date, spayed / neutered."
73028663,Snoopy,Pit Bull Terrier,Hound,True,Young,Male,Medium,Black,White / Cream,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Gentle, Couch, Friendly, Quiet, Affectionate",Yes,"Vaccinations up to date, spayed / neutered."
73028650,Jackson,Pit Bull Terrier,Terrier,True,Young,Male,Medium,Brindle,Brown / Chocolate,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Playful, Funny, Athletic, Curious, Loves",Yes,"Vaccinations up to date, spayed / neutered."
73028634,Thatcher,Hound,,True,Young,Male,Medium,"Tricolor (Brown, Black, & White)",,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Loyal, Quiet, Gentle, Friendly",Yes,"Vaccinations up to date, spayed / neutered."
72897536,Dawn,Pit Bull Terrier,,True,Adult,Female,Medium,Brown / Chocolate,Black,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Athletic, Loves, Friendly, Loyal, Playful",Yes,"Vaccinations up to date, spayed / neutered."
72895909,Trixie,Black Labrador Retriever,,True,Young,Female,Medium,Black,White / Cream,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Loyal, Playful, Friendly, Quiet, Affectionate, Couch",Yes,"Vaccinations up to date, spayed / neutered."
72885399,Bridges,Labrador Retriever,,True,Young,Male,Medium,Gray / Blue / Silver,Brown / Chocolate,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Affectionate, Curious, Playful, Loves, Gentle",Yes,"Vaccinations up to date, spayed / neutered."
72885378,Mason,Pit Bull Terrier,Boxer,True,Baby,Male,Medium,Brown / Chocolate,Black,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Friendly, Playful, Loyal, Loves, Affectionate",N/A,"Vaccinations up to date, spayed / neutered."
72885362,Toby,Pit Bull Terrier,,True,Baby,Male,Medium,White / Cream,Apricot / Beige,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Playful, Loves, Funny, Affectionate, Friendly",N/A,"Vaccinations up to date, spayed / neutered."
72885340,Tino,Pit Bull Terrier,American Bulldog,True,Adult,Male,Medium,White / Cream,Brown / Chocolate,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Affectionate, Loyal, Curious, Dignified",Yes,"Vaccinations up to date, spayed / neutered."
72885314,Brooke,Pit Bull Terrier,Labrador Retriever,True,Young,Female,Medium,Black,White / Cream,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Playful, Curious, Friendly, Independent, Athletic",Yes,"Vaccinations up to date, spayed / neutered."
72885299,Rookie,Pit Bull Terrier,,True,Adult,Male,Medium,White / Cream,Brown / Chocolate,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Couch, Loves, Loyal, Gentle, Affectionate",Yes,"Vaccinations up to date, spayed / neutered."
72885265,Ellison,Pit Bull Terrier,,True,Young,Male,Medium,Brown / Chocolate,White / Cream,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Athletic, Friendly, Playful, Loyal, Affectionate",Yes,"Vaccinations up to date, spayed / neutered."
72885212,Sugar,Pit Bull Terrier,Terrier,True,Young,Female,Small,Golden,White / Cream,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Affectionate, Quiet, Gentle, Couch, Loves, Friendly",Yes,"Vaccinations up to date, spayed / neutered."
72885061,Harold,Pit Bull Terrier,,True,Young,Male,Medium,White / Cream,Yellow / Tan / Blond / Fawn,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Affectionate, Friendly, Loyal, Loves, Gentle",Yes,"Vaccinations up to date, spayed / neutered."
72885034,Eddie,Mastiff,,True,Young,Male,Large,Apricot / Beige,White / Cream,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Funny, Gentle, Curious, Playful, Loyal, Brave",Yes,"Vaccinations up to date, spayed / neutered."
72884818,Coco,Black Labrador Retriever,Pit Bull Terrier,True,Young,Female,Medium,Black,White / Cream,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Quiet, Loves, Playful, Friendly, Curious",Yes,"Vaccinations up to date, spayed / neutered."
72884788,Elena,Pit Bull Terrier,Labrador Retriever,True,Young,Female,Medium,Yellow / Tan / Blond / Fawn,White / Cream,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Friendly, Playful, Affectionate, Athletic, Loyal",Yes,"Vaccinations up to date, spayed / neutered."
72872352,Ivey,Labrador Retriever,Pit Bull Terrier,True,Young,Female,Medium,Apricot / Beige,White / Cream,Short,Fayette County Animal Shelter,GA319,30269,1,,,,,False,"Peachtree City, GA","Athletic, Playful, Loves, Friendly, Affectionate",Yes,"Vaccinations up to date, spayed / neutered."
73039840,GA/Jude,Brittany Spaniel,,False,Adult,Male,Medium,,,,National Brittany Rescue & Adoption Network,NY712,30222,3,False,False,True,,False,"Greenville, GA",N/A,Yes,Spayed / neutered.
72803889,GA/Elsa,Brittany Spaniel,,False,Young,Female,Medium,,,,National Brittany Rescue & Adoption Network,NY712,30222,6,True,,True,,False,"Greenville, GA",N/A,Yes,Spayed / neutered.
71809911,GA/(NJ)Remy,Brittany Spaniel,,False,Adult,Female,Medium,,,,National Brittany Rescue & Adoption Network,NY712,30222,3,True,False,False,,False,"Greenville, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71826982,Cassie,Mixed Breed,,False,Senior,Female,Medium,Yellow / Tan / Blond / Fawn,,,Humane Society of Walton County,GA1093,30655,5,,,,,False,"Monroe, GA",N/A,N/A,N/A
73180218,Nemo,Shih Tzu,,True,Young,Male,Small,Black,White / Cream,Medium,"Alcovy Pet Rescue, Inc.",GA353,30656,3,,,True,,False,"Monroe, GA","Friendly, Playful, Curious",N/A,Vaccinations up to date.
73180201,Milo,Shih Tzu,,True,Young,Male,Small,Black,White / Cream,Medium,"Alcovy Pet Rescue, Inc.",GA353,30656,3,,,True,,False,"Monroe, GA","Friendly, Playful, Curious",N/A,Vaccinations up to date.
73180148,Mickey,Shih Tzu,,True,Young,Male,Small,Black,White / Cream,Medium,"Alcovy Pet Rescue, Inc.",GA353,30656,3,,,True,,False,"Monroe, GA","Friendly, Curious, Playful",N/A,Vaccinations up to date.
73175695,Benji,Yorkshire Terrier,Spaniel,True,Adult,Male,Small,Black,Yellow / Tan / Blond / Fawn,Long,"Alcovy Pet Rescue, Inc.",GA353,30656,6,,,True,,False,"Monroe, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
72557120,Trigger,Beagle,,False,Senior,Male,Small,"Tricolor (Brown, Black, & White)",,Short,"Alcovy Pet Rescue, Inc.",GA353,30656,4,True,True,True,,False,"Monroe, GA","Affectionate, Curious, Friendly, Loves, Loyal, Playful, Smart",Yes,"Vaccinations up to date, spayed / neutered."
69078106,Lily,Beagle,,False,Adult,Female,Small,Brown / Chocolate,White / Cream,Short,"Alcovy Pet Rescue, Inc.",GA353,30656,6,True,,True,,False,"Monroe, GA","Friendly, Affectionate, Gentle, Playful, Smart, Loyal",Yes,"Vaccinations up to date, spayed / neutered."
58042676,Cupcake,Chihuahua,,True,Senior,Female,Small,White / Cream,,Medium,"Alcovy Pet Rescue, Inc.",GA353,30656,5,,,True,,False,"Monroe, GA","Friendly, Affectionate, Playful, Smart",Yes,"Vaccinations up to date, spayed / neutered, special needs."
50884446,Basil,Chihuahua,Dachshund,True,Adult,Male,Small,Red / Chestnut / Orange,,Short,"Alcovy Pet Rescue, Inc.",GA353,30656,4,False,,True,,False,"Monroe, GA","Shy, Affectionate, Loyal, Playful, Curious, Funny, Loves kisses",N/A,"Vaccinations up to date, spayed / neutered."
68925293,Morticia,Boerboel,,False,Adult,Female,Extra Large,Black,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,,True,,False,"Norwood, GA","Affectionate, Curious, Playful",Yes,"Vaccinations up to date, spayed / neutered."
68925228,Hawk,Cane Corso,,False,Adult,Male,Extra Large,Gray / Blue / Silver,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,4,True,,True,,False,"Norwood, GA","Affectionate, Couch potato, Mellow",Yes,"Vaccinations up to date, spayed / neutered."
68925151,Grover,Cane Corso,,False,Adult,Male,Extra Large,Brindle,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,6,True,,True,,False,"Norwood, GA","Affectionate, Couch potato, Reserved",Yes,"Vaccinations up to date, spayed / neutered."
68925030,Gomez,Boerboel,,False,Adult,Male,Extra Large,Black,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,6,True,,True,,False,"Norwood, GA","Smart, Confident, Outgoing, Funny",Yes,"Vaccinations up to date, spayed / neutered."
65294419,Cleveland,Cane Corso,,False,Adult,Male,Extra Large,Brindle,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,6,,False,False,False,False,"Norwood, GA","Athletic, Playful, Affectionate",Yes,"Vaccinations up to date, spayed / neutered."
64618772,Tate,Presa Canario,Great Dane,True,Adult,Male,Extra Large,Yellow / Tan / Blond / Fawn,,,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,,True,,False,"Norwood, GA","Affectionate, Curious, Loves kisses",Yes,"Vaccinations up to date, spayed / neutered."
64550781,Saint,Cane Corso,,False,Young,Male,Extra Large,Black,,,The Bullpen Way Station and Sanctuary,GA857,30821,5,,,,,False,"Norwood, GA","Playful, Obedient, Handsome",Yes,"Vaccinations up to date, spayed / neutered."
64511250,Laurel,Mastiff,Labrador Retriever,True,Young,Female,Extra Large,Black,,,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,,,,False,"Norwood, GA","Affectionate, Playful, Spirited",Yes,"Vaccinations up to date, spayed / neutered."
64510970,Sparrow,Neapolitan Mastiff,,False,Adult,Female,Extra Large,Brindle,,,The Bullpen Way Station and Sanctuary,GA857,30821,5,,,,,False,"Norwood, GA","Gentle, Mellow, Obedient",Yes,"Vaccinations up to date, spayed / neutered."
59411231,Dusk,Cane Corso,,False,Young,Male,Large,Brindle,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,4,True,False,True,,False,"Norwood, GA","Friendly, Playful, Athletic",N/A,"Vaccinations up to date, spayed / neutered."
59411227,Dawn,Cane Corso,,False,Young,Female,Large,Gray / Blue / Silver,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,,True,,False,"Norwood, GA","Affectionate, Loyal, Playful",Yes,"Vaccinations up to date, spayed / neutered."
59411203,Blake,American Bulldog,,False,Adult,Male,Large,"Tricolor (Brown, Black, & White)",,Short,The Bullpen Way Station and Sanctuary,GA857,30821,4,True,False,True,,False,"Norwood, GA","Brave, Dignified, Independent, Affectionate",Yes,"Vaccinations up to date, spayed / neutered."
59259164,Chevy,American Bulldog,,False,Adult,Female,Large,,,,The Bullpen Way Station and Sanctuary,GA857,30821,4,True,True,True,,False,"Norwood, GA","Affectionate, Couch potato",Yes,"Vaccinations up to date, spayed / neutered, special needs."
59259154,Daisy,Cane Corso,,False,Young,Female,Large,,,,The Bullpen Way Station and Sanctuary,GA857,30821,6,,,,,False,"Norwood, GA","Friendly, Playful",Yes,"Vaccinations up to date, spayed / neutered."
57625027,Rosalita,Cane Corso,,False,Adult,Female,Extra Large,Gray / Blue / Silver,,,The Bullpen Way Station and Sanctuary,GA857,30821,6,True,True,True,,False,"Norwood, GA","Affectionate, Playful, Happy",N/A,"Vaccinations up to date, spayed / neutered."
57303805,Spud,Presa Canario,,False,Senior,Male,Extra Large,Yellow / Tan / Blond / Fawn,,,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,True,True,,False,"Norwood, GA","Affectionate, Playful",Yes,"Vaccinations up to date, spayed / neutered."
57303758,Patty,Presa Canario,,False,Adult,Female,Extra Large,Brindle,,,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,False,True,False,False,"Norwood, GA","Affectionate, Happy, Confident",Yes,"Vaccinations up to date, spayed / neutered."
56299295,Pal,American Bulldog,English Bulldog,True,Adult,Male,Large,White / Cream,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,False,True,,False,"Norwood, GA","Friendly, Funny",Yes,Vaccinations up to date.
56299269,Raya,Tosa Inu,,False,Adult,Female,Extra Large,Red / Chestnut / Orange,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,6,False,False,True,,False,"Norwood, GA","Affectionate, Playful",Yes,"Vaccinations up to date, spayed / neutered."
73611926,Pretzel,Pit Bull Terrier,,False,Adult,Male,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,1,,,,,False,"Swainsboro, GA",N/A,N/A,Spayed / neutered.
73517967,Little Bit,Labrador Retriever,,False,Young,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,N/A
73517966,Dude,Terrier,,False,Young,Male,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,N/A
73486428,Oakie,Pit Bull Terrier,,False,Young,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73486429,Sammy,Pit Bull Terrier,,False,Young,Male,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,True,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73486421,Rufus,Pit Bull Terrier,,False,Adult,Male,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,1,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73486427,Roscoe,Hound,,False,Adult,Male,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,1,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73486432,Missy,Pit Bull Terrier,,False,Young,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,1,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73486426,Sugar,Labrador Retriever,,False,Young,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,1,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73473310,Kat,Labrador Retriever,,False,Adult,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,N/A
73473312,Joe,Labrador Retriever,,False,Young,Male,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,N/A
73294323,Blaze,Labrador Retriever,,False,Baby,Male,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73294324,Alaska,Labrador Retriever,,False,Young,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73239517,Molly,Labrador Retriever,,False,Young,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,1,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73215930,Kona,Pit Bull Terrier,,False,Adult,Male,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73215931,Alan,Labrador Retriever,,False,Young,Male,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,N/A
73215935,Rudy,Pit Bull Terrier,,False,Young,Male,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73215936,Fiona,Pit Bull Terrier,,False,Young,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73215937,Pearl,Labrador Retriever,,False,Young,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73215929,Dixon,Bluetick Coonhound,,False,Adult,Male,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,1,,,,,False,"Swainsboro, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73077291,Ottie,Labrador Retriever,,False,Young,Male,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,0,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
70541495,Mayhem,Mixed Breed,,False,Adult,Male,Medium,White / Cream,,,Humane Society of Harris County,GA75,31811,6,,,,,False,"Hamilton, GA","Cat Evaluation Don t know yet, Children Evaluation Kids ten positive recommended, Dog Evaluation Dog Park Dog PGone, Energy Level Maximum, Grooming Double coat Twice weekly care, Resource guarder",N/A,"Vaccinations up to date, spayed / neutered."
69701382,Cletus,Mixed Breed,,False,Adult,Male,Large,Yellow / Tan / Blond / Fawn,White / Cream,,Humane Society of Harris County,GA75,31811,6,False,False,,,False,"Hamilton, GA","Crate trained, Dog Evaluation Selective Conditional Meet and Greet Highly Recommended PGtwo, Energy Level Moderate, Grooming Short coat basic care, I m a digger, Leash Reactive to dogs, No Male Dogs, Not good with cats, Not good with kids, People New Situations Social Butterfly",N/A,"Vaccinations up to date, spayed / neutered."
69701383,Teddy Ruxpin,Mixed Breed,,True,Adult,Male,Medium,Gray / Blue / Silver,Brindle,,Humane Society of Harris County,GA75,31811,6,,False,,,False,"Hamilton, GA","Children Evaluation Loves kids Toddlers ok, Crate trained, Dog Evaluation Selective Conditional Meet and Greet Highly Recommended PGtwo, Energy Level Moderate, Grooming Single coat Monthly care, Housetrained, I m a digger, No Livestock, Not good with cats, People New Situations Social Butterfly, Treated for heartworm disease will need post treatment test in six months to a year, Water Dog",Yes,"Vaccinations up to date, spayed / neutered."
69701379,D. D.,Mixed Breed,,False,Adult,Female,Medium,Black,,,Humane Society of Harris County,GA75,31811,6,,False,False,,False,"Hamilton, GA","Children Evaluation Don t know yet, Crate trained, Energy Level Moderate, Grooming Short coat basic care, Housebroken unknown, Not good with cats, Not good with dogs, People New Situations Warms up, Single Dog Home, Special Dietary Needs, Water Dog",N/A,"Vaccinations up to date, spayed / neutered, special needs."
69701400,Rozell,Mixed Breed,English Bulldog,True,Adult,Male,Medium,,,,Humane Society of Harris County,GA75,31811,6,,False,,,False,"Hamilton, GA","Children Evaluation Kids ten positive recommended, Crate trained, Dog Evaluation Selective Conditional Meet and Greet Highly Recommended PGtwo, Energy Level Moderate, Grooming Single coat Monthly care, Housebroken Crate Trained only, Not good with cats, People New Situations Warms up",N/A,"Vaccinations up to date, spayed / neutered."
73715261,Dobbie,Chihuahua,,False,Adult,Male,Small,Yellow / Tan / Blond / Fawn,White / Cream,,Fayette Humane Society,GA83,30214,3,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs",N/A,Vaccinations up to date.
73701989,Mocha,Australian Shepherd,,True,Baby,Female,Medium,Red / Chestnut / Orange,White / Cream,,Fayette Humane Society,GA83,30214,3,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs",N/A,Vaccinations up to date.
73701990,Shadow,Australian Shepherd,,True,Baby,Female,Medium,Gray / Blue / Silver,White / Cream,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs",N/A,Vaccinations up to date.
73701997,Agatha,Australian Shepherd,Mixed Breed,True,Baby,Female,Small,Sable,White / Cream,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs",N/A,"Vaccinations up to date, spayed / neutered."
73701998,Mister Beans,Australian Shepherd,,True,Baby,Male,Medium,Black,White / Cream,,Fayette Humane Society,GA83,30214,4,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs",N/A,"Vaccinations up to date, spayed / neutered."
73621708,Lyric,Labrador Retriever,American Bulldog,True,Baby,Female,Small,White / Cream,Black,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs",N/A,"Vaccinations up to date, spayed / neutered."
